time,altitude_ft,lat_deg,lon_deg,vc_kts,roll,pitch,yaw
73.79166666667146,248.70251229984672,29.61787715102137,-95.1071087505157,105.38013627601802,0.1884938007052064,-1.1862860895345861,0.39113893798245936
73.8000000000048,248.53068429357947,29.61788121381824,-95.10710872238097,105.37558998476318,0.1876459291366616,-1.1696732625545232,0.3917518499102611
73.80833333333814,248.35919321226643,29.617885276533663,-95.10710869419167,105.37099804958471,0.18679839254337197,-1.1530563323588743,0.39236341090870847
73.81666666667148,248.1880399270021,29.61788933916595,-95.10710866594796,105.36636052554523,0.18595119284786074,-1.136435835194404,0.39297362396883323
73.82500000000482,248.01722527952163,29.617893401713417,-95.10710863764996,105.36167746915851,0.185104332000808,-1.119812302247196,0.3935824917613386
73.83333333333816,247.84675009851168,29.617897464174376,-95.10710860929778,105.35694893832567,0.1842578119786583,-1.103186259637079,0.39419001663164005
73.8416666666715,247.67661520939737,29.617901526547083,-95.10710858089158,105.35217499235165,0.1834116347811916,-1.0865582284130253,0.3947962005958642
73.85000000000484,247.50682140171944,29.617905588829892,-95.10710855243144,105.34735569188139,0.1825658024290536,-1.0699287245494482,0.39540104533771475
73.85833333333818,247.33736949764258,29.617909651021055,-95.10710852391752,105.34249109892109,0.18172031696117058,-1.0532982589435373,0.396004552206338
73.86666666667152,247.16826026387366,29.617913713118885,-95.10710849534995,105.3375812768457,0.18087518043218284,-1.0366673374135147,0.39660672221501675
73.87500000000486,246.99949447364426,29.617917775121658,-95.10710846672882,105.33262629031184,0.1800303949097741,-1.0200364606977284,0.3972075560408468
73.8833333333382,246.83107287735146,29.617921837027644,-95.1071084380543,105.32762620529772,0.17918596247201093,-1.0034061244547843,0.39780705402528865
73.89166666667154,246.66299623191736,29.61792589883515,-95.10710840932649,105.32258108905978,0.17834188520466196,-0.9867768192645057,0.3984052161755663
73.90000000000488,246.49526526490519,29.617929960542444,-95.10710838054551,105.31749101015635,0.17749816519841377,-0.9701490306296962,0.39900204216701274
73.90833333333822,246.32788070061545,29.6179340221478,-95.1071083517115,105.31235603835842,0.1766548045462159,-0.9535232389789146,0.3995975313461937
73.91666666667156,246.16084324051403,29.61793808364951,-95.1071083228246,105.3071762447193,0.17581180534049895,-0.9368999196699935,0.40019168273492467
73.9250000000049,245.99415358932976,29.617942145045806,-95.1071082938849,105.30195170149224,0.17496916967042267,-0.920279542994449,0.40078449503507363
73.93333333333824,245.82781243221947,29.61794620633499,-95.10710826489257,105.2966824821357,0.17412689961921327,-0.9036625741825907,0.4013759666341262
73.94166666667158,245.6618204217163,29.61795026751534,-95.10710823584772,105.29136866131618,0.17328499726140584,-0.8870494734095701,0.40196609561159463
73.95000000000492,245.49617823645306,29.6179543285851,-95.10710820675044,105.28601031486507,0.17244346466018404,-0.8704406958022111,0.40255487974609366
73.95833333333826,245.33088652244138,29.617958389542544,-95.10710817760092,105.28060751978843,0.17160230386472067,-0.8538366914464445,0.40314231652315435
73.9666666666716,245.1659459061189,29.617962450385942,-95.10710814839923,105.275160354217,0.170761516907553,-0.8372379053957357,0.4037284031437768
73.97500000000494,245.001357013924,29.617966511113533,-95.10710811914554,105.26966889742039,0.16992110580203554,-0.8206447776800548,0.40431313653353423
73.98333333333828,244.83712045598472,29.6179705717236,-95.10710808983994,105.26413322978037,0.1690810725398149,-0.8040577433157379,0.4048965133523808
73.99166666667162,244.67323683264323,29.617974632214388,-95.1071080604826,105.2585534327889,0.16824141908834964,-0.7874772323159098,0.4054785300050385
74.00000000000496,244.50970672793005,29.617978692584163,-95.10710803107361,105.25292958900042,0.16740214738850062,-0.770903669701755,0.4060591826519162
74.0083333333383,244.34653072587696,29.61798275283115,-95.1071080016131,105.24726178204175,0.1665632593522193,-0.7543374755144346,0.40663846722056723
74.01666666667164,244.18370937789422,29.617986812953646,-95.1071079721012,105.24155009660105,0.16572475686028298,-0.7377790648275017,0.40721637941762223
74.02500000000498,244.0212432288671,29.61799087294988,-95.10710794253806,105.23579461838942,0.16488664176006504,-0.7212288477603677,0.40779291474122464
74.03333333333832,243.85913284325505,29.617994932818092,-95.1071079129238,105.22999543413904,0.16404891586345946,-0.7046872294920256,0.4083680684937923
74.04166666667166,243.69737872353662,29.617998992556565,-95.10710788325852,105.22415263160853,0.16321158094486904,-0.6881546102755244,0.4089418357952342
74.050000000005,243.53598139502466,29.618003052163516,-95.10710785354237,105.2182662994958,0.16237463873924457,-0.6716313854533283,0.4095142115964732
74.05833333333834,243.37494136019836,29.618007111637212,-95.10710782377546,105.21233652754269,0.16153809094026506,-0.6551179454728048,0.4100851906932587
74.06666666667168,243.2142591052254,29.6180111709759,-95.10710779395795,105.20636340640851,0.1607019391986033,-0.6386146759027804,0.4106547677402724
74.07500000000502,243.0539351195367,29.61801523017782,-95.10710776408993,105.20034702770312,0.15986618512025666,-0.6221219574503702,0.4112229372654537
74.08333333333836,242.89396985667787,29.618019289241225,-95.10710773417155,105.19428748395052,0.1590308302650634,-0.6056401659784532,0.4117896936844114
74.0916666666717,242.7343637930316,29.618023348164357,-95.10710770420292,105.18818486863115,0.15819587614520672,-0.589169672523837,0.4123550313152082
74.10000000000504,242.5751173527853,29.618027406945465,-95.10710767418419,105.1820392760901,0.15736132422395163,-0.572710843315724,0.4129189443929694
74.10833333333838,242.41623097643708,29.618031465582778,-95.10710764411549,105.17585080156324,0.15652717591437895,-0.5562640397949691,0.4134814270848078
74.11666666667172,242.25770510122447,29.618035524074553,-95.1071076139969,105.16961954115702,0.15569343257834092,-0.5398296186336837,0.4140424735046026
74.12500000000506,242.09954012849923,29.61803958241903,-95.10710758382862,105.16334559185601,0.15486009552543376,-0.5234079317554322,0.41460207772785906
74.1333333333384,241.94173644982783,29.61804364061445,-95.10710755361072,105.15702905146364,0.15402716601214572,-0.5069993263558589,0.4151602338065142
74.14166666667174,241.78429445351486,29.618047698659066,-95.10710752334336,105.15067001861422,0.15319464524107468,-0.49060414492390364,0.41571693578365587
74.15000000000508,241.6272145278651,29.618051756551118,-95.10710749302665,105.14426859276445,0.1523625343603368,-0.47422272526343556,0.41627217770806624
74.15833333333842,241.47049702529935,29.618055814288837,-95.10710746266074,105.13782487416867,0.15153083446298446,-0.4578554005153206,0.4168259536487217
74.16666666667176,241.31414230802434,29.618059871870486,-95.10710743224573,105.13133896384942,0.15069954658663215,-0.4415024991799777,0.41737825770902093
74.1750000000051,241.15815071867493,29.618063929294298,-95.10710740178176,105.1248109636235,0.14986867171313342,-0.4251643451403489,0.41792908404082885
74.18333333333844,241.00252257378813,29.618067986558525,-95.10710737126897,105.11824097604949,0.14903821076843127,-0.4088412576853416,0.4184784268582332
74.19166666667178,240.84725821599844,29.618072043661382,-95.10710734070747,105.11162910441921,0.14820816462247283,-0.39253355153369174,0.419026280451054
74.20000000000512,240.69235794553268,29.61807610060115,-95.10710731009742,105.10497545277903,0.14737853408923296,-0.37624153685808825,0.41957263919802956
74.20833333333846,240.53782206261755,29.61808015737606,-95.1071072794389,105.09828012587744,0.14654931992692166,-0.35996551930990217,0.4201174975796347
74.2166666666718,240.38365085116828,29.618084213984357,-95.10710724873208,105.09154322915651,0.1457205228381829,-0.3437058000442376,0.42066085019049887
74.22500000000514,240.2298446016263,29.618088270424277,-95.10710721797709,105.08476486876629,0.14489214347051774,-0.3274626757452636,0.4212026917515399
74.23333333333848,240.07640356202165,29.61809232669408,-95.10710718717404,105.07794515151228,0.14406418241672983,-0.3112364386519815,0.42174301712154283
74.24166666667182,239.9233279934365,29.618096382792007,-95.10710715632305,105.07108418487927,0.1432366402155097,-0.2950273765843641,0.42228182130834696
74.25000000000516,239.7706181504271,29.618100438716308,-95.10710712542428,105.06418207697884,0.1424095173520966,-0.27883577296982537,0.4228190994795682
74.2583333333385,239.6182742549281,29.61810449446524,-95.10710709447785,105.05723893657753,0.14158281425905905,-0.2626619068699429,0.42335484697278564
74.26666666667184,239.4662965321363,29.618108550037043,-95.10710706348388,105.05025487306303,0.14075653131716134,-0.2465060530076186,0.4238890593052692
74.27500000000518,239.31468520398695,29.618112605429964,-95.10710703244251,105.0432299964169,0.13993066885631963,-0.23036848179450353,0.4244217321830983
74.28333333333852,239.16344046957963,29.618116660642265,-95.10710700135385,105.03616441721762,0.1391052271566152,-0.21424945935869405,0.4249528615098376
74.29166666667186,239.01256251822676,29.61812071567219,-95.10710697021807,105.0290582466342,0.13828020644942834,-0.19814924757276234,0.4254824433945487
74.3000000000052,238.86205153598024,29.61812477051799,-95.10710693903526,105.02191159642918,0.13745560691865516,-0.18206810408201998,0.4260104741592582
74.30833333333854,238.71190769257973,29.618128825177944,-95.10710690780559,105.01472457888057,0.1366314287019696,-0.16600628233307232,0.4265369503458738
74.31666666667188,238.5621311512405,29.61813287965028,-95.10710687652916,105.00749730683805,0.13580767189213316,-0.1499640316028019,0.4270618687224594
74.32500000000522,238.4127220621307,29.618136933933272,-95.1071068452061,105.00022989367952,0.13498433653845796,-0.13394159702722647,0.4275852262888816
74.33333333333856,238.26368056562984,29.61814098802517,-95.10710681383657,104.99292245330723,0.13416142264822506,-0.11793921963099607,0.4281070202819083
74.3416666666719,238.11500680211887,29.618145041924247,-95.10710678242067,104.98557510012752,0.13333893018828977,-0.10195713635684128,0.428627248179594
74.35000000000524,237.96670087935607,29.618149095628745,-95.10710675095855,104.97818794904207,0.13251685908655642,-0.08599558009546451,0.4291459077051585
74.35833333333858,237.818762918149,29.618153149136948,-95.10710671945033,104.97076111544642,0.1316952092337041,-0.07005477971540713,0.4296629968300906
