time,altitude_ft,vc_kts,roll_deg,pitch_deg,yaw_deg,lat_deg,lon_deg
5.375000000000057,3.322229732502683,0.0,1.26952355577123e-09,0.0900270982460118,359.9999975095321,-1.3261400150470506e-07,2.5804223628843318e-12
5.383333333333391,3.3222297357733255,0.0,1.3257396440474223e-09,0.090027100501322,359.9999975095321,-1.3261400195522457e-07,2.580432323905141e-12
5.391666666666724,3.3222297357733255,0.0,1.3840810574716182e-09,0.09002710309438565,359.9999975095305,-1.3261400241052561e-07,2.580437304415546e-12
5.400000000000058,3.3222297357733255,0.0,1.4445941508331162e-09,0.09002710545984652,359.9999975095301,-1.3261400265173122e-07,2.5804472654363563e-12
5.408333333333392,3.3222297390439697,0.0,1.506974738984767e-09,0.09002710766507784,359.9999975095303,-1.3261400311402475e-07,2.580457226457166e-12
5.416666666666726,3.3222297390439697,0.0,1.5712816183450512e-09,0.0900271099422415,359.9999975095305,-1.3261400340931717e-07,2.5804622069675707e-12
5.425000000000059,3.3222297357733255,0.0,1.6372424224570968e-09,0.09002711198872317,359.99999750953066,-1.3261400373286784e-07,2.5804721679883816e-12
5.433333333333393,3.3222297390439697,0.0,1.7049107118028897e-09,0.09002711395356693,359.99999750953066,-1.3261400405079444e-07,2.580487109519596e-12
5.441666666666727,3.3222297390439697,0.0,1.7740358298165833e-09,0.09002711605252278,359.9999975095308,-1.3261400443563284e-07,2.580497070540406e-12
5.450000000000061,3.3222297357733255,0.0,1.8446678395786814e-09,0.09002711808910559,359.9999975095309,-1.3261400468311758e-07,2.5804970705404065e-12
5.458333333333394,3.3222297357733255,0.0,1.916601212150339e-09,0.09002711984207547,359.99999750953106,-1.3261400496216478e-07,2.5805169925820267e-12
5.466666666666728,3.3222297390439697,0.0,1.9898663008158246e-09,0.0900271216534156,359.9999975095311,-1.3261400530049785e-07,2.5805219730924314e-12
5.475000000000062,3.3222297357733255,0.0,2.064276658674948e-09,0.09002712352619859,359.9999975095313,-1.3261400556900057e-07,2.5805319341132415e-12
5.483333333333396,3.3222297390439697,0.0,2.1398723632154782e-09,0.09002712521171735,359.9999975095314,-1.3261400580853984e-07,2.5805468756444563e-12
