time,altitude_ft,lat_rad,lon_rad,u_fps,v_north_fps,v_east_fps,beta_deg,rudder_norm,airspeed_setpoint,vc_kts,heading_true_deg
74.39000000000115,117.94658017264976,0.5164256206340861,-1.6599026833812478,90.79570766397761,-24.851899455618394,-99.6115407818163,1.4688619213214302,0.0,0.0,60.908225377935864,256.93142787096053
74.40000000000116,117.87960340977595,0.5164256106991238,-1.6599027289591022,90.77757000815514,-24.830862433157847,-99.60048229352117,1.489560122293529,0.0,0.0,60.8993446438427,256.9363056278659
74.41000000000116,117.81255631655051,0.5164256007725903,-1.6599027745319028,90.75943595695375,-24.80974824036037,-99.58944680695782,1.5103056012923641,0.0,0.0,60.89047083088219,256.9411897214771
74.42000000000117,117.74543845906646,0.5164255908545163,-1.6599028200996584,90.74130907364432,-24.78855775547568,-99.57843746358616,1.531096039723172,0.0,0.0,60.8816058307603,256.94608108809524
74.43000000000117,117.6782494327777,0.5164255809449323,-1.6599028656623829,90.72318633682859,-24.767290500064775,-99.56745152449413,1.5519296599847505,0.0,0.0,60.8727481006907,256.9509806547114
74.44000000000118,117.6109887874646,0.5164255710438692,-1.659902911220085,90.70507130983697,-24.745947359177876,-99.55649212496674,1.5728041759919265,0.0,0.0,60.86389952973635,256.95588935270393
74.45000000000118,117.54365614794318,0.5164255611513571,-1.6599029567727788,90.68696097288472,-24.72452786229507,-99.545556521146,1.593717845698798,0.0,0.0,60.855058573624945,256.96080810389105
74.46000000000119,117.47625104115649,0.5164255512674268,-1.6599030023204735,90.66885888938934,-24.70303290078192,-99.53464784224492,1.6146684151135018,0.0,0.0,60.846227118779154,256.9657378345194
74.47000000000119,117.40877309192014,0.5164255413921081,-1.6599030478631833,90.65076204114835,-24.68146201155178,-99.52376333950825,1.635654177461842,0.0,0.0,60.8374036193901,256.9706794610077
74.4800000000012,117.34122185980138,0.5164255315254311,-1.6599030934009176,90.63267399169482,-24.659816091816353,-99.51290613618482,1.656672910431428,0.0,0.0,60.82858995918702,256.9756339042674
74.4900000000012,117.27359693046645,0.5164255216674264,-1.6599031389336905,90.61459172438045,-24.63809468545367,-99.50207347867905,1.6777229422375468,0.0,0.0,60.81978459080182,256.98060207509684
74.50000000000121,117.2058978830573,0.5164255118181239,-1.6599031844615115,90.59651880288133,-24.61629869506826,-99.49126848438704,1.6988020818358338,0.0,0.0,60.81098939528079,256.9855848888743
74.51000000000121,117.1381243260772,0.5164255019775531,-1.659903229984395,90.57845221207437,-24.594427671050504,-99.48048839493211,1.7199086921498263,0.0,0.0,60.80220282361399,256.9905832505623
74.52000000000122,117.07027581582993,0.5164254921457443,-1.659903275502351,90.56039551580665,-24.572482520959767,-99.46973632197454,1.741040612994456,0.0,0.0,60.793426754151376,256.9955980698136
74.53000000000122,117.00235194450663,0.5164254823227271,-1.659903321015394,90.54234570045305,-24.550462801262746,-99.45900950242233,1.7621962417216792,0.0,0.0,60.78465963625828,257.0006302455447
74.54000000000123,116.9343523140857,0.5164254725085309,-1.6599033665235337,90.52430633005794,-24.528369424050513,-99.44831104231885,1.7833734485994972,0.0,0.0,60.7759033455428,257.0056806814958
74.55000000000123,116.86627649718301,0.5164254627031853,-1.6599034120267848,90.50627439246482,-24.506201951445533,-99.437638173924,1.804570665129606,0.0,0.0,60.76715632969888,257.01075027033284
74.56000000000124,116.79812408925186,0.51642545290672,-1.6599034575251577,90.48825345194068,-24.48396129966183,-99.42699399778692,1.8257857916296156,0.0,0.0,60.75842046164698,257.0158399097016
74.57000000000124,116.72989468248272,0.5164254431191642,-1.6599035030186668,90.47024049777083,-24.461647036072627,-99.41637574159348,1.8470172934738536,0.0,0.0,60.749694187354876,257.0209504858185
74.58000000000125,116.66158784622894,0.5164254333405475,-1.6599035485073226,90.45223909446672,-24.43926008062017,-99.40578650052122,1.8682631006286758,0.0,0.0,60.7409793770338,257.026082890058
74.59000000000125,116.59320319225546,0.5164254235708983,-1.6599035939911402,90.43424623272567,-24.41680000553797,-99.39522349775643,1.8895217120651875,0.0,0.0,60.732274474938514,257.0312380019933
74.60000000000126,116.52474030296541,0.5164254138102462,-1.6599036394701294,90.4162654773266,-24.394267734115605,-99.38468982323334,1.91079108700065,0.0,0.0,60.72358134856524,257.03641670655645
74.61000000000126,116.45619877707372,0.5164254040586203,-1.659903684944306,90.39829382034738,-24.371662843070865,-99.37418269571525,1.9320697577284918,0.0,0.0,60.71489844042895,257.04161987648877
74.62000000000127,116.38757819698344,0.5164253943160491,-1.6599037304136803,90.38033482685195,-24.348986258672934,-99.3637052000193,1.9533557123216163,0.0,0.0,60.70622761533706,257.0468483901134
74.63000000000127,116.31887816793382,0.5164253845825615,-1.6599037758782673,90.36238549026864,-24.326237561762024,-99.35325455056704,1.9746475161230452,0.0,0.0,60.69756731403397,257.05210311315665
74.64000000000128,116.25009827559019,0.5164253748581862,-1.6599038213380781,90.34444937596278,-24.303417681231895,-99.34283382718755,1.9959431856690772,0.0,0.0,60.68891939865647,257.05738491717165
74.65000000000128,116.18123812519174,0.5164253651429512,-1.6599038667931276,90.3265234786787,-24.28052620169712,-99.33244024004068,2.0172413190808,0.0,0.0,60.68028230818362,257.0626946606917
74.66000000000129,116.1122972991415,0.5164253554368861,-1.659903912243427,90.30861136409645,-24.257564054333653,-99.32207686409663,2.0385399609685364,0.0,0.0,60.67165790207572,257.0680332083437
74.6700000000013,116.04327540920262,0.516425345740018,-1.6599039576889916,90.29071002824226,-24.234530827195435,-99.31174090533756,2.0598377419617897,0.0,0.0,60.663044617531696,257.07340141129475
74.6800000000013,115.97417203451587,0.5164253360523763,-1.6599040031298324,90.27282303712056,-24.21142745341042,-99.30143543400348,2.081132734358346,0.0,0.0,60.65444431136154,257.0788001270947
74.6900000000013,115.90498679989419,0.5164253263739881,-1.6599040485659649,90.2549473880028,-24.188253524150085,-99.29115765198307,2.1024236010279473,0.0,0.0,60.64585541898535,257.08423019937663
74.70000000000131,115.83571928121522,0.516425316704882,-1.6599040939974004,90.2370866472252,-24.16500997417597,-99.28091062491585,2.1237084415723984,0.0,0.0,60.63727979458886,257.08969247846653
74.71000000000132,115.76636910981703,0.5164253070450856,-1.6599041394241543,90.2192378132655,-24.141696397467648,-99.27069155068176,2.1449859508350997,0.0,0.0,60.6287158717987,257.09518780030095
74.72000000000132,115.69693585505225,0.5164252973946275,-1.6599041848462381,90.20140445279497,-24.11831373011339,-99.26050349044851,2.166254255341284,0.0,0.0,60.620165502186445,257.10071700784084
74.73000000000133,115.62741913847083,0.5164252877535342,-1.6599042302636675,90.18358356545689,-24.09486156860374,-99.25034363817272,2.1875120816431046,0.0,0.0,60.61162711759056,257.1062809291679
74.74000000000133,115.55781854899996,0.5164252781218344,-1.659904275676454,90.16577871825865,-24.07134085005797,-99.2402150506795,2.208757582811804,0.0,0.0,60.60310256699464,257.11188039974144
74.75000000000134,115.48813371145225,0.516425268499555,-1.6599043210846132,90.14798691196567,-24.04775117319266,-99.23011491808789,2.2299895168449644,0.0,0.0,60.594590280474385,257.11751623963556
74.76000000000134,115.41836420822958,0.5164252588867236,-1.6599043664881568,90.13021171391863,-24.024093475872988,-99.22004629300805,2.2512060629854087,0.0,0.0,60.586092104423464,257.12318927667593
74.77000000000135,115.3485096739319,0.5164252492833672,-1.6599044118871007,90.1124501259595,-24.00036735876796,-99.2100063618069,2.272406010414591,0.0,0.0,60.57760646714429,257.1289003227808
74.78000000000135,115.27856969422305,0.5164252396895134,-1.6599044572814565,90.0947057157558,-23.97657376021455,-99.19999817300685,2.293587564175413,0.0,0.0,60.56913521249476,257.1346501980151
74.79000000000136,115.2085438808656,0.516425230105189,-1.6599045026712407,90.07697548617875,-23.952712282571817,-99.19001890930852,2.314749544373413,0.0,0.0,60.56067676699745,257.14043970599766
74.80000000000136,115.13843183909816,0.5164252205304214,-1.6599045480564645,90.05926300521315,-23.928783864384414,-99.18007161527257,2.3358901814832644,0.0,0.0,60.552232972008625,257.14626965891017
74.81000000000137,115.06823320025762,0.5164252109652365,-1.6599045934371444,90.04156527670905,-23.904788109450315,-99.1701534700181,2.357008326276402,0.0,0.0,60.543802252276656,257.15214085193344
74.82000000000137,114.9979475434824,0.516425201409662,-1.6599046388132919,90.02388586895593,-23.880725956267682,-99.16026751426945,2.37810223429402,0.0,0.0,60.535386446658194,257.1580540892478
74.83000000000138,114.92757452294693,0.5164251918637238,-1.6599046841849237,90.0062217867295,-23.85659700983286,-99.1504109236483,2.399170786716985,0.0,0.0,60.526983978169085,257.164010157462
74.84000000000138,114.85711371778936,0.516425182327449,-1.6599047295520513,89.98857659860786,-23.832402208352985,-99.14058673516574,2.4202122637909294,0.0,0.0,60.51859668318857,257.17000985264116
74.85000000000139,114.78656475282182,0.5164251728008638,-1.6599047749146913,89.97094731023743,-23.808141157792694,-99.1307921210303,2.4412255768514783,0.0,0.0,60.510222983009676,257.1760539526931
74.86000000000139,114.71592723980653,0.5164251632839947,-1.659904820272856,89.95333749046482,-23.783814795833,-99.12103011466145,2.4622090304895705,0.0,0.0,60.50186471156036,257.1821432454584
74.8700000000014,114.64520081008006,0.5164251537768673,-1.6599048656265614,89.93574414575053,-23.75942272918683,-99.11129788493766,2.4831615659427753,0.0,0.0,60.49352028839648,257.1882785000187
74.8800000000014,114.57438505583016,0.5164251442795084,-1.6599049109758197,89.91817084518595,-23.734965894783187,-99.10159846180657,2.5040815117912705,0.0,0.0,60.48519154507312,257.19446049588566
74.89000000000141,114.50347962796802,0.5164251347919433,-1.6599049563206478,89.90061459598724,-23.710443899873024,-99.0919290109,2.5249678389235686,0.0,0.0,60.476876899406726,257.2006899931942
74.90000000000141,114.43248411541865,0.5164251253141986,-1.6599050016610577,89.88307896746399,-23.6858576804163,-99.08229255881177,2.5458188995562123,0.0,0.0,60.46857818057763,257.20696776302646
74.91000000000142,114.3613981625678,0.5164251158462994,-1.659905046997066,89.86556096752483,-23.66120684400149,-99.07268626800659,2.5666336939791488,0.0,0.0,60.46029380470886,257.21329455645474
