Time,q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),guidance/wp-distance,ap/active-waypoint,position/h-agl-ft,ap/altitude_setpoint,velocities/vc-kts,attitude/theta-deg,fcs/throttle-cmd-norm[0],fcs/flap-pos-norm,gear/gear-pos-norm,velocities/p-rad_sec,velocities/q-rad_sec,velocities/r-rad_sec,accelerations/udot-ft_sec2,accelerations/vdot-ft_sec2,accelerations/wdot-ft_sec2,position/lat-geod-rad,position/long-gc-rad
271.45,59.40006422,6934737.922,225.219084382,1356.38848372,224.5980955313712,-0.6731708564303203,-16.69964952804037,-7.314536880867994,-0.6770186138700238,-11.34100687072452,-0.4819047595619756,1.974852442160913,-8.440257682741194,-8.37515818798439,0.1640448876418179,-25.81116514422501,224.5980955313712,-0.6731708564303203,-16.69964952804037,1342.066081905844,19.17555193050594,195.6544115989166,19.65633504608818,109.8026214810826,195.6544115989166,225.0019216213353,9.88752463138418,-0.0899613834900741,503.26382774115,477.26173969208,-1.041929312271836,-4.225623269740766,2.764677616466593,0.9989961361736818,-0.0081942501337666,-0.037074106679687,0.0237715121248786,-0.3211719525323842,0.6673515614160241,0.577389230474722,0.3436744781241964,0.324557589904884,-0.6616044197376627,-0.5839657710655546,-0.340478987372989,-4.2523157701455,-0.17125505372048,29.44942373073,29.614469904282,-95.063989310804,-1247849.487751076,-18164646.85149191,10280077.82949872,-1607140.673776332,-18136389.454304,10280077.82949872,1.1341382231962,477.26173969208,26.00000000073,10105.705456672507,4,477.261739692076,389.3000969525064,132.47012624146538,-4.225623269740766,0.611214516555817,0.562938810719293,0.3260000000000002,-0.0092651156959951,-0.0781736255378591,0.0019118544471276,-7.314536880867994,-0.6770186138700238,-11.34100687072452,0.5168700060624918,-1.65917961355422
271.46,59.36595192,6932746.354,225.154407642,1356.37179322,224.5248079348638,-0.6799422510821413,-16.81236392536387,-7.344364128533247,-0.6729254040176738,-11.20728019602628,-0.4760046434770415,2.065375876398516,-8.532100263903658,-8.420968881514739,0.165657816283601,-25.67808009663606,224.5248079348638,-0.6799422510821413,-16.81236392536387,1342.061293590193,19.19576595604756,195.569548418628,19.65202246829793,109.8219332585738,195.5695484186279,224.9374618520249,9.88152487296042,-0.0316569911547688,503.26443678141,477.26234872837,-1.047379802349681,-4.270379848455124,2.766594877217258,0.9989809627853647,-0.0082315923927981,-0.0374655484538258,0.0237825473437645,-0.3209186145321726,0.6675062390215722,0.577492421230308,0.3434372826813989,0.3243020408295608,-0.6617578555267916,-0.5840707289016887,-0.3402441926067425,-4.2823026071439,-0.17302739449895,29.449429895394,29.614476090264,-95.063988999754,-1247836.067114238,-18164646.65963598,10280079.78561927,-1607140.477234597,-18136388.35618188,10280079.78561927,1.1341800039376,477.26234872837,26.000000005834,10103.4555364129,4,477.2623487283706,388.72207497325513,132.43207644522846,-4.270379848455124,0.6106598318404198,0.564393255928171,0.3280000000000002,-0.0092317517308571,-0.0781875903641791,0.0018901755243589,-7.344364128533248,-0.6729254040176736,-11.207280196026282,0.5168701140282421,-1.6591796081253867
271.47,59.33167128,6930744.42,225.089391039,1356.35504578,224.4512175245058,-0.6866727930927254,-16.92375226144522,-7.374684214793358,-0.6687456983332497,-11.07179806129952,-0.4703406072658787,2.153400207984813,-8.6235739044536,-8.467676791681084,0.1672600961033153,-25.54722595654153,224.4512175245058,-0.6866727930927254,-16.92375226144522,1342.056563044339,19.21687233198273,195.4837682030831,19.64778535602284,109.8421360776068,195.4837682030831,224.8726467439411,9.875521634649647,0.0278779980409922,503.26445660368,477.26236854901,-1.052812075777445,-4.315144474733562,2.768504205823767,0.9989656358977714,-0.0082687610007305,-0.0378570511145867,0.0237934774209561,-0.3206652605823749,0.6676607209885527,0.5775956745091596,0.3431999258347713,0.3240464740367197,-0.661911094991645,-0.5841757474336011,-0.3400092367888326,-4.3119758795085,-0.17479061893912,29.449436058281,29.614482274468,-95.063988688894,-1247822.646524993,-18164646.46757343,10280081.74088661,-1607140.280735609,-18136387.25786217,10280081.74088661,1.1342217846789,477.26236854901,26.000000001158,10101.206263521346,4,477.262368549014,388.14520788268874,132.3938278493447,-4.315144474733562,0.6101079136265818,0.5658428610576333,0.3300000000000002,-0.0091987330297835,-0.0781838229048549,0.0018680395128849,-7.3746842147933584,-0.6687456983332497,-11.071798061299525,0.5168702219629722,-1.659179602699849
271.48,59.29721844,6928731.885,225.024026931,1356.33823958,224.3773199520994,-0.6933616196474279,-17.03379690860237,-7.405397571783837,-0.6644775849372311,-10.9351363187098,-0.4649003198510839,2.239016776746766,-8.714567891900534,-8.515139330235046,0.1688514770557231,-25.4185875001469,224.3773199520994,-0.6933616196474279,-17.03379690860237,1342.051887958447,19.23884645572051,195.3970750958358,19.64362091545491,109.8632053859166,195.397075095836,224.8074676924637,9.869514300748357,0.0886200605813165,503.26387502626,477.26178697544,-1.058226283036178,-4.359906997812281,2.770405139561277,0.9989501588873356,-0.008305759658747,-0.0382485260926899,0.0238042993426619,-0.3204119400392078,0.6678149761107305,0.5776989627560677,0.3429624684905032,0.323790939482842,-0.6620641072001967,-0.5842807987983334,-0.3397741803339488,-4.341331066485,-0.17654451343215,29.449442219383,29.614488456886,-95.063988378223,-1247809.225982774,-18164646.27529546,10280083.69529157,-1607140.084278626,-18136386.15933609,10280083.69529157,1.1342635654202,477.26178697544,26.000000003014,10098.957641598956,4,477.2617869754397,387.569493373338,132.3553759799675,-4.35990699781228,0.6095587481163194,0.5672876422144185,0.3320000000000002,-0.0091660472333322,-0.0781649434243931,0.0018454353064328,-7.405397571783839,-0.664477584937231,-10.9351363187098,0.516870329866509,-1.659179597277609
271.49,59.26259035,6926708.565,224.958309209,1356.3213731,224.3031119828116,-0.7000078485550105,-17.14248599694186,-7.436374655197357,-0.6601194153964665,-10.79773547006812,-0.4596695586765038,2.322329005627946,-8.80495408934508,-8.563193329333853,0.1704317083210725,-25.29214940393192,224.3031119828116,-0.7000078485550105,-17.14248599694186,1342.047266156686,19.26166470633179,195.3094744469796,19.63952650610507,109.8851176100646,195.3094744469796,224.7419176303891,9.863502321873591,0.1505459361351704,503.26268007606,477.26059202151,-1.063622567554709,-4.404658768203323,2.772297234308263,0.998934534764468,-0.0083425916929737,-0.0386398979108019,0.0238150101444998,-0.3201586947518367,0.6679689777067702,0.5778022627552901,0.3427249628361481,0.3235354795315125,-0.6622168657021835,-0.5843858595169268,-0.3395390750128078,-4.3703650832381,-0.17828885812255,29.449448378689,29.614494637506,-95.06398806774,-1247795.805487039,-18164646.0827935,10280085.64882505,-1607139.887862936,-18136385.06059508,10280085.64882505,1.1343053461615,477.26059202151,26.000000001614,10096.709674315214,4,477.2605920215073,386.99492914234423,132.31671726560054,-4.404658768203323,0.6090123215804661,0.5687276154516653,0.3340000000000002,-0.0091336826546478,-0.0781329719299083,0.0018223532216871,-7.436374655197357,-0.6601194153964663,-10.79773547006812,0.5168704377386771,-1.65917959185867
271.5,59.22778491,6924674.325,224.892233496,1356.30444522,224.2285917811217,-0.7066105809479684,-17.2498120614874,-7.467461434104397,-0.6556697415496818,-10.65993521621456,-0.4546324892057572,2.403450619447622,-8.894589695518441,-8.611658166088768,0.1720005385255637,-25.16789631599084,224.2285917811217,-0.7066105809479684,-17.2498120614874,1342.042695614905,19.28530455753247,195.2209729750989,19.63549966072257,109.90785026805,195.2209729750989,224.6759912250272,9.857485224864716,0.2136326465720906,503.26086005196,477.25877200767,-1.069001065815525,-4.449392293808938,2.774180059530175,0.9989187662648554,-0.0083792601290165,-0.0390311011846335,0.023825606894777,-0.3199055607897594,0.6681227025814791,0.5779055546485514,0.3424874543357174,0.3232801307004508,-0.6623693475001141,-0.5844909095021945,-0.339303965930064,-4.3990759325594,-0.18002342736402,29.449454536189,29.614500816318,-95.063987757447,-1247782.385037265,-18164645.89005925,10280087.60147801,-1607139.691487852,-18136383.96163083,10280087.60147801,1.1343471269028,477.25877200767,25.999999996958,10094.46236541722,4,477.2587720076657,386.42151289144965,132.2778491525794,-4.449392293808938,0.60846862035833,0.5701627967690915,0.3360000000000002,-0.0091016283114117,-0.0780894809232264,0.0017987846624082,-7.467461434104397,-0.6556697415496818,-10.659935216214556,0.5168705455792959,-1.6591795864430336
271.51,59.19280098,6922629.091,224.825797307,1356.28745518,224.1537591398155,-0.71316890333466,-17.35577103464784,-7.498484638292474,-0.6511272764967687,-10.52200023097787,-0.4497719714503907,2.482503689196303,-8.983320248185795,-8.660339231109644,0.1735577159972169,-25.04581290885081,224.1537591398155,-0.71316890333466,-17.35577103464784,1342.03817447536,19.30974467179604,195.1315789001129,19.63153810188162,109.9313820631107,195.1315789001128,224.6096850405862,9.851462621025624,0.277857512817608,503.25840344653,477.25631541417,-1.07436190754904,-4.494100983546839,2.776053194543717,0.9989028559176903,-0.008415767748555,-0.0394220783872256,0.0238360866820763,-0.3196525697300058,0.6682761302518901,0.5780088212026313,0.3422499832176866,0.3230249249633674,-0.6625215322826327,-0.5845959313186924,-0.3390688929995112,-4.4274624447456,-0.18174799003051,29.449460691872,29.614506993312,-95.063987447343,-1247768.964632947,-18164645.69708458,10280089.55324148,-1607139.495152707,-18136382.86243524,10280089.55324148,1.1343889076442,477.25631541417,25.999999995573,10092.215718684516,4,477.2563154141745,385.8492423269886,132.2387702004088,-4.494100983546839,0.6079276308573524,0.5715932021131706,0.3380000000000002,-0.0090698739312476,-0.0780357093886257,0.0017747219047482,-7.4984846382924735,-0.6511272764967687,-10.522000230977866,0.5168706533881843,-1.6591795810307033
271.52,59.15763851,6920572.851,224.759000174,1356.27040267,224.0786156548525,-0.7196818892455754,-17.46036149629505,-7.529256823607781,-0.6464908735782501,-10.38413935440261,-0.4450698874855343,2.559616540420478,-9.070982811589678,-8.709031658822688,0.1751029890574821,-24.9258839162314,224.0786156548525,-0.7196818892455754,-17.46036149629505,1342.033701058234,19.33496497403675,195.0413020448676,19.62763975496632,109.9556929571637,195.0413020448676,224.5429976632105,9.845434212576649,0.3431981692424486,503.25529899076,477.25321096917,-1.07970521598616,-4.538778956278645,2.777916225763873,0.9988868060964696,-0.0084521171324567,-0.0398127781827406,0.0238464466062596,-0.3193997496159311,0.6684292423709155,0.5781120472629827,0.3420125855844008,0.3227698907196817,-0.6626734018536056,-0.5847009096306616,-0.3388338920439503,-4.4555240835042,-0.18346230974841,29.449466845727,29.614513168478,-95.063987137429,-1247755.544273603,-18164645.5038616,10280091.50410658,-1607139.298856862,-18136381.76300043,10280091.50410658,1.1344306883855,477.25321096917,26.000000000719,10089.96973791405,4,477.2532109691679,385.278115159878,132.19948015492264,-4.5387789562786445,0.6073893395527673,0.5730188473773102,0.3400000000000002,-0.0090384099393419,-0.0779726477148891,0.0017501579731287,-7.52925682360778,-0.64649087357825,-10.384139354402611,0.5168707611651598,-1.6591795756216818
271.53,59.12229853,6918505.656,224.691843735,1356.25328781,224.0031648483174,-0.7261486006620101,-17.563584115661,-7.559581282895659,-0.6417595185753576,-10.24651985004187,-0.440507483821748,2.634921564711441,-9.157409287820602,-8.757524239291977,0.1766361063508111,-24.80809415600222,224.0031648483174,-0.7261486006620101,-17.563584115661,1342.029273869779,19.36094670369708,194.9501539039347,19.62380275734676,109.98076422272,194.9501539039346,224.4759297867467,9.8393997972124,0.4096325753253858,503.25153563917,477.24944763561,-1.085031108147689,-4.583420898388961,2.779768744708699,0.9988706190566292,-0.0084883106937672,-0.0402031541845283,0.0238566837722145,-0.3191471256714112,0.6685820222981707,0.5782152193457379,0.3417752942392484,0.3225150535168651,-0.6628249397070013,-0.5848058307898114,-0.3385989956152587,-4.4832608012801,-0.18516614510144,29.449472997745,29.614519341805,-95.063986827705,-1247742.12395876,-18164645.3103826,10280093.45406453,-1607139.102599693,-18136380.6633187,10280093.45406453,1.1344724691268,477.24944763561,26.000000002611,10087.724426920113,4,477.249447635613,384.7081291056084,132.15997999843927,-4.583420898388961,0.6068537329872643,0.5744397484020278,0.3420000000000002,-0.0090072274346766,-0.077901100820547,0.0017250865830825,-7.559581282895658,-0.6417595185753576,-10.24651985004187,0.5168708689100394,-1.6591795702159728
271.54,59.08678323,6916427.625,224.62433177,1356.23611117,223.9274122413928,-0.7325680893575726,-17.66544123571036,-7.589256805571512,-0.6369323314239768,-10.10927795948786,-0.4360657224237179,2.708552973940034,-9.242429791898497,-8.80560343297298,0.1781568172089095,-24.69242854104816,223.9274122413928,-0.7325680893575726,-17.66544123571036,1342.024891606959,19.38767244446565,194.8581476786754,19.62002546361652,110.0065784725038,194.8581476786753,224.408484258036,9.833359270704438,0.4771390243753935,503.24710257351,477.24501458521,-1.090339695155252,-4.628021957527667,2.781610346590872,0.9988542969632882,-0.0085243507031086,-0.0405931640285616,0.0238667952858287,-0.3188947208333022,0.6687344547802043,0.5783183253324253,0.3415381393039028,0.3222604365889787,-0.6629761307101557,-0.5849106825268867,-0.3383642336063353,-4.5106729315535,-0.18685924984475,29.449479147915,29.614525513282,-95.063986518171,-1247728.703687965,-18164645.11664005,10280095.4031067,-1607138.906380595,-18136379.56338254,10280095.4031067,1.1345142498681,477.24501458521,26.000000004509,10085.479789499632,4,477.24501458521246,384.1392818842348,132.1202719760976,-4.628021957527667,0.6063207977706511,0.5758559209751272,0.3440000000000002,-0.0089763181593746,-0.0778217349335057,0.0016995021327421,-7.589256805571512,-0.6369323314239766,-10.109277959487857,0.5168709766226408,-1.6591795648135792
271.55,59.05109592,6914338.942,224.556470215,1356.21887379,223.8513653792469,-0.7389393982524597,-17.76593656297224,-7.618082270954147,-0.6320085745341048,-9.9725266795716,-0.4317256341668965,2.780644536872156,-9.32587603073268,-8.853057411741258,0.1796648720472588,-24.57887207959899,223.8513653792469,-0.7389393982524597,-17.76593656297224,1342.020553158542,19.41512613125119,194.765298278236,19.61630644682609,110.0331196664028,194.765298278236,224.3406660812542,9.827312627516404,0.545696149152004,503.24198915809,477.23990119515,-1.095631082553143,-4.672577663150827,2.783440629365886,0.9988378419115748,-0.0085602393083905,-0.0409827686805736,0.0238767782517932,-0.318642556149302,0.668886525711835,0.5784213542406539,0.3413011486798684,0.3220060612590804,-0.6631269608673883,-0.5850154537200043,-0.3381296337086888,-4.5377611087624,-0.18854137315647,29.449485296225,29.6145316829,-95.063986208827,-1247715.283460773,-18164644.9226266,10280097.35122457,-1607138.710198977,-18136378.46318459,10280097.35122457,1.1345560306095,477.23990119515,26.000000006415,10083.235829398564,4,477.23990119514514,383.5715712203676,132.08035959819472,-4.672577663150827,0.6057905205795199,0.577267380831874,0.3460000000000002,-0.0089456744642545,-0.0777351121157368,0.0016733997286341,-7.618082270954147,-0.6320085745341048,-9.972526679571601,0.5168710843027845,-1.6591795594145047
271.56,59.015241,6912239.857,224.488267118,1356.20157714,223.7750338098782,-0.7452615628453145,-17.86507493506967,-7.645861047626783,-0.6269876654163463,-9.836361457229131,-0.4274686685593383,2.851327337690151,-9.407584627131907,-8.899680051620996,0.1811600227877946,-24.46740986625844,223.7750338098782,-0.7452615628453145,-17.86507493506967,1342.016257602641,19.44329303443457,194.6716222867345,19.61264449572139,110.0603730957707,194.6716222867346,224.2724823815376,9.821259959439022,0.6152829242738242,503.23618501052,477.23409706437,-1.100905370633627,-4.717083866839537,2.785259193137092,0.998821255941432,-0.0085959785502721,-0.0413719319156693,0.0238866297729221,-0.3183906510765564,0.6690382219573935,0.5785242960507514,0.3410643483950188,0.3217519472412433,-0.6632774171429672,-0.5851201342195312,-0.3378952217560059,-4.5645262088366,-0.19021225994534,29.449491442667,29.614537850648,-95.063985899673,-1247701.863276751,-18164644.72833503,10280099.2984098,-1607138.514054266,-18136377.36271765,10280099.2984098,1.1345978113508,477.23409706437,25.99999999854,10080.992550304923,4,477.23409706437167,383.0049948431633,132.04024761833196,-4.717083866839537,0.605262888156913,0.5786741436551696,0.3480000000000002,-0.008915289272752,-0.0776417156055249,0.0016467752344592,-7.6458610476267825,-0.6269876654163463,-9.836361457229133,0.516871191950293,-1.6591795540187526
271.57,58.97922396,6910130.682,224.419732566,1356.18422311,223.6984290192224,-0.7515336127680632,-17.96286214513098,-7.672405162429238,-0.6218691917787929,-9.700864324939175,-0.4232770336905622,2.92072759501708,-9.487400331501227,-8.945274805262503,0.1826420233037258,-24.35802706513506,223.6984290192224,-0.7515336127680632,-17.96286214513098,1342.012004200784,19.47215972181556,194.5771378974812,19.60903860806291,110.0883253454982,194.5771378974812,224.2039423288352,9.815201452283253,0.6858786653640507,503.22967992723,477.22759201364,-1.106162654760689,-4.761536697135697,2.787065639840715,0.9988045410483471,-0.0086315703744576,-0.0417606199245336,0.0238963469507391,-0.3181390237074899,0.6691895312159933,0.5786271415733762,0.3408277628656274,0.3214981128689666,-0.6634274873276959,-0.585224714714371,-0.3376610219839363,-4.5909693050717,-0.19187165122762,29.44949758723,29.614544016516,-95.063985590709,-1247688.443135474,-18164644.5337583,10280101.24465419,-1607138.317945893,-18136376.26197469,10280101.24465419,1.1346395920921,477.22759201364,25.999999993936,10078.749955849942,4,477.2275920136394,382.43955048631574,131.99994198844703,-4.761536697135697,0.6047378873119926,0.5800762250757269,0.3500000000000002,-0.008885156044545,-0.0775419682873154,0.0016196253338273,-7.672405162429237,-0.6218691917787929,-9.700864324939175,0.5168712995649924,-1.659179548626326
271.58,58.94305129,6908011.788,224.350878566,1356.16681401,223.6215643251827,-0.7577545734910212,-18.05930480749943,-7.697539197026021,-0.6166529276188294,-9.5661068703548,-0.4191340205049192,2.988964579372883,-9.56517906605314,-8.98965838507276,0.1841106298791163,-24.25070888605928,223.6215643251827,-0.7577545734910212,-18.05930480749943,1342.007792388621,19.50171399905237,194.4818648156443,19.60548798016721,110.1169642346473,194.4818648156444,224.1350570236125,9.80913738070272,0.7574630249363139,503.22246393189,477.22037604307,-1.111403025688771,-4.805932524957785,2.788859573150763,0.9987876991911044,-0.0086670166416427,-0.0421488010119014,0.0239059268871256,-0.3178876909426749,0.6693404419189537,0.5787298823469166,0.3405914150967381,0.3212445752700177,-0.6635771599373554,-0.5853291866283532,-0.3374270572287439,-4.6170916353843,-0.19351928458107,29.449503729905,29.614550180495,-95.063985281937,-1247675.023036523,-18164644.33888945,10280103.18994978,-1607138.121873302,-18136375.16094876,10280103.18994978,1.1346813728334,477.22037604307,26.000000002389,10076.5080495096,4,477.2203760430749,381.8752358880468,131.9594497911527,-4.805932524957785,0.6042155049197099,0.5814736406722427,0.3520000000000002,-0.008855268739789,-0.077436246028616,0.0015919475996931,-7.697539197026021,-0.6166529276188293,-9.5661068703548,0.5168714071467153,-1.659179543237228
271.59,58.90673038,6905883.6,224.2817189,1356.14935251,223.5444547336484,-0.7639234681855909,-18.15441025308934,-7.72110386723458,-0.6113388491138996,-9.432152337415758,-0.415024305764055,3.056148665210326,-9.64079074898702,-9.032664191580606,0.1855656016767698,-24.14544055515545,223.5444547336484,-0.7639234681855909,-18.15441025308934,1342.003621763482,19.53194482976787,194.385824131311,19.60199199288275,110.1462787368183,194.3858241313111,224.0658393466831,9.803068101253436,0.8300159850862414,503.21452722698,477.21243936807,-1.116626569874126,-4.850267936656024,2.790640598556369,0.998770732297402,-0.0087023191357218,-0.0425364453616487,0.0239153666868554,-0.3176366686255349,0.6694909431505013,0.57883251055634,0.3403553268379516,0.3209913505026682,-0.663726424134212,-0.5854335420383047,-0.3371933490817545,-4.6428945779672,-0.19515489467805,29.449509870682,29.614556342575,-95.063984973355,-1247661.602979485,-18164644.14372167,10280105.13428878,-1607137.925835945,-18136374.05963307,10280105.13428878,1.1347231535747,477.21243936807,25.999999997799,10074.266834696156,4,477.2124393680676,381.3120487910972,131.91877915114412,-4.850267936656024,0.6036957279204783,0.5828664059715711,0.3540000000000002,-0.0088256217844529,-0.0773248871954381,0.0015637405646106,-7.7211038672345795,-0.6113388491138995,-9.432152337415756,0.5168715146952984,-1.659179537851462
271.6,58.87026948,6903746.595,224.212268938,1356.13184162,223.4671167600016,-0.7700393197447157,-18.24818644571283,-7.742959239536372,-0.6059271493405096,-9.299057083639852,-0.4109342283397615,3.12237955206626,-9.714121849487997,-9.074145425714336,0.1870067012064956,-24.04220728075084,223.4671167600016,-0.7700393197447157,-18.24818644571283,1341.999492068998,19.56284223684916,194.2890381654065,19.59855019427119,110.1762588817732,194.2890381654064,223.9963037760776,9.79699404382621,0.9035178471099172,503.20586023107,477.203772416,-1.121833369777364,-4.894539712517565,2.792408323573731,0.9987536422679706,-0.0087374795707198,-0.042923524849412,0.0239246634608686,-0.31738597164989,0.669641024585146,0.5789350189673159,0.3401195187073576,0.3207384536644599,-0.6638752696650477,-0.5855377736075535,-0.3369599180122177,-4.6683796331052,-0.19677821389708,29.449516009552,29.614562502747,-95.063984664965,-1247648.182963949,-18164643.94824825,10280107.07766362,-1607137.729833278,-18136372.95802089,10280107.07766362,1.1347649343161,477.203772416,25.999999999742,10072.0263146527,4,477.2037724160047,380.7499869427178,131.87793912702955,-4.894539712517565,0.6031785433198454,0.5842545364488965,0.3560000000000002,-0.0087962100368678,-0.0772081993374025,0.0015350037870108,-7.742959239536372,-0.6059271493405096,-9.299057083639854,0.5168716222105859,-1.65917953246903
271.61,58.83367753,6901601.287,224.142545422,1356.11428463,223.3895682200425,-0.7761011529507345,-18.34064191294688,-7.762987540523863,-0.6004182510318096,-9.166871564177695,-0.4068520338765729,3.187744686777307,-9.785077628342792,-9.113977828679497,0.1884336947875089,-23.94099421580762,223.3895682200425,-0.7761011529507345,-18.34064191294688,1341.995403177102,19.59439718680411,194.1915302914091,19.59516227932162,110.2068956401702,194.191530291409,223.9264661744252,9.790915701614418,0.9779492182307834,503.19645355269,477.19436576756,-1.127023504155773,-4.938744809100441,2.794162358061332,0.9987364309796772,-0.0087724995967863,-0.0433100128885987,0.0239338143301451,-0.3171356140484909,0.6697906764368311,0.5790374008710429,0.3398840102930497,0.3204858989817371,-0.6640236868108579,-0.5856418745302596,-0.336726783467943,-4.6935484094633,-0.19838897300915,29.449522146506,29.614568661003,-95.063984356765,-1247634.762989507,-18164643.75246257,10280109.02006696,-1607137.533864759,-18136371.85610563,10280109.02006696,1.1348067150574,477.19436576756,25.99999999843,10069.786492475165,4,477.194365767562,380.18904809466056,131.83693958592292,-4.938744809100441,0.6026639381881695,0.5856380475279054,0.3580000000000002,-0.0087670287556686,-0.0770864637928627,0.0015057379096107,-7.762987540523862,-0.6004182510318095,-9.166871564177695,0.5168717296924288,-1.6591795270899354
271.62,58.79696406,6899448.231,224.072566234,1356.09668507,223.3118279946854,-0.7821079967695628,-18.43178568681492,-7.781095517911265,-0.594812816740236,-9.035640972332269,-0.4027680833054337,3.252317915996926,-9.853584023696875,-9.152061998782123,0.1898463529965707,-23.84178641791009,223.3118279946854,-0.7821079967695628,-18.43178568681492,1341.991355067735,19.62660145934543,194.0933247362314,19.59182806708503,110.2381807935746,194.0933247362315,223.8563435508636,9.78483361981162,1.053290995674459,503.18629798666,477.18421024804,-1.132197048344761,-4.982880344204756,2.795902314612772,0.9987191002879824,-0.0088073808055077,-0.0436958842993982,0.0239428164300562,-0.3168856090685226,0.669939889416248,0.5791396500364604,0.3396488202391746,0.3202336998859975,-0.6641716663446401,-0.5857458384832048,-0.3364939639605984,-4.718402613578,-0.19998690193099,29.449528281537,29.614574817335,-95.063984048757,-1247621.343055749,-18164643.55635808,10280110.96149172,-1607137.337929852,-18136370.75388075,10280110.96149172,1.1348484957987,477.18421024804,25.999999997125,10067.547371099596,4,477.184210248035,379.62923000316925,131.7957910629774,-4.982880344204756,0.6021518996602953,0.5870169545809572,0.3600000000000002,-0.0087380735690579,-0.0769599387838101,0.001475944706796,-7.781095517911264,-0.594812816740236,-9.035640972332269,0.5168718371406867,-1.6591795217141796
271.63,58.76013905,6897288.004,224.002350131,1356.07904665,223.2339157731627,-0.7880588867462022,-18.52162725085734,-7.797216316208525,-0.5891117559037897,-8.905405635580223,-0.3986750212312251,3.316158394799917,-9.919589146883062,-9.188325241129771,0.1912444510948498,-23.74456880788263,223.2339157731627,-0.7880588867462022,-18.52162725085734,1341.987347806655,19.6594475046515,193.9944463640176,19.58854747565971,110.2701067921869,193.9944463640177,223.7859538019571,9.778748383252752,1.129524348383327,503.17538453266,477.173296836,-1.13735407452753,-5.026943583616141,2.797627809005088,0.9987016520290152,-0.00884212473472,-0.0440811151932524,0.0239516669150736,-0.3166359692384095,0.6700886546936847,0.5792417606674432,0.3394139663215722,0.3199818690814407,-0.6643191994946676,-0.5858496595826235,-0.3362614771406862,-4.7429440415977,-0.2015717305364,29.449534414636,29.614580971734,-95.06398374094,-1247607.923162269,-18164643.35992834,10280112.90193103,-1607137.142028018,-18136369.65133982,10280112.90193103,1.13489027654,477.173296836,25.99999999909,10065.30895328592,4,477.17329683600286,379.0705304289708,131.75450460851593,-5.0269435836161405,0.6016424149352328,0.5883912729292555,0.3620000000000002,-0.0087093404451479,-0.0768288614341206,0.0014456271184491,-7.797216316208525,-0.5891117559037897,-8.905405635580223,0.5168719445552267,-1.6591795163417649
271.64,58.72321278,6895121.204,223.93191647,1356.0613732,223.1558517798086,-0.793952867471603,-18.61017649115203,-7.811310836011321,-0.5833162284342287,-8.77620124300936,-0.3945679008436351,3.379309773164326,-9.983064359389704,-9.222722913606656,0.1926277694272183,-23.649326128155,223.1558517798086,-0.793952867471603,-18.61017649115203,1341.983381521753,19.69292829099351,193.8949204469329,19.58532049550182,110.3026666029682,193.8949204469329,223.7153154365057,9.772660603234447,1.206630696716001,503.16370435804,477.16161671226,-1.142494651992259,-5.070931929004677,2.799338460683535,0.9986840880214743,-0.0088767328729539,-0.0444656828674057,0.0239603629637263,-0.3163867064290034,0.6702369638655183,0.5793437273632955,0.3391794655166243,0.3197304186068337,-0.6644662779113748,-0.5859533323443671,-0.3360293398657834,-4.7671745725542,-0.20314318951434,29.449540545798,29.614587124195,-95.063983433315,-1247594.503308657,-18164643.16316696,10280114.8413783,-1607136.946158723,-18136368.54847645,10280114.8413783,1.1349320572814,477.16161671226,26.000000001064,10063.071241615642,4,477.16161671226314,378.51294713726617,131.71309162576875,-5.070931929004677,0.6011354712758378,0.5897610178430183,0.3640000000000002,-0.0086808256633656,-0.0766934490419468,0.0014147892682877,-7.811310836011321,-0.5833162284342287,-8.77620124300936,0.5168720519359253,-1.6591795109726928
